alpha,fixed_point_reward,fixed_point_gap,approval_probability,prob_any_approval,false_approval_probability,true_approval_probability,entry_rate,null_entry_rate,mean_sample_size,participation_threshold,expected_false_approvals,expected_true_approvals,expected_false_negatives,mfdr,pfdr,fdr,sensitivity,specificity,baseline_best_n,baseline_utility,baseline_active,cost_floor,mfdr_bound_action_specific,mfdr_bound_null_entry,mfdr_bound_effective,mfdr_bound_monopoly,pfdr_bound_action_specific,pfdr_bound_null_entry,pfdr_bound_effective,pfdr_bound_monopoly,fdr_bound_action_specific,fdr_bound_null_entry,fdr_bound_effective,fdr_bound_monopoly
0.01,29.99999910593033,8.940696716308594e-07,0.2525788975002776,0.2525788975002776,0.0,0.2525788975002776,0.4313120649199797,0.0,24.471038567634334,0.5764119601328904,0.0,0.2525788975002776,0.3663755143122853,0.0,0.0,0.0,0.4080735069980658,1.0,0,0.0,False,1.0,0.0,0.0,0.2999999910593033,0.3,0.0,0.0,0.2999999910593033,0.3,0.0,0.0,0.07577366699185198,0.07577366925008329
0.02,29.99999910593033,8.940696716308594e-07,0.2894699423849865,0.28946994238498647,0.0,0.2894699423849865,0.5175973004723822,0.0,26.89181049745675,0.5431893687707642,0.0,0.2894699423849865,0.3294844694275764,0.0,0.0,0.0,0.4676757073873904,1.0,0,0.0,False,1.0,0.0,0.0,0.5999999821186066,0.6,0.0,0.0,0.5999999821186066,0.6,0.0,0.0,0.17368196025486596,0.17368196543099187
0.03,29.99999910593033,8.940696716308594e-07,0.31358150159407894,0.31358150159407894,0.0,0.31358150159407894,0.568893755660988,0.0,28.097636626274994,0.5232558139534884,0.0,0.31358150159407894,0.305372910218484,0.0,0.0,0.0,0.5066310145132956,1.0,0,0.0,False,1.0,0.0,0.0,0.8999999731779098,0.8999999999999999,0.0,0.0,0.8999999731779098,0.8999999999999999,0.0,0.0,0.28222334302375973,0.28222335143467103
0.04,29.99999910593033,8.940696716308594e-07,0.32959233241512365,0.32959233241512365,0.0,0.32959233241512365,0.6107256683321244,0.0,28.56667466832091,0.5066445182724253,0.0,0.32959233241512365,0.2893620793974393,0.0,0.0,0.0,0.5324985590617837,1.0,0,0.0,False,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.32959233241512365,0.32959233241512365
0.05,29.99999910593033,8.940696716308594e-07,0.3525003740984876,0.35250037409848756,0.0013862320044001142,0.3511141420940875,0.6513120925069572,0.032357680694394333,30.10055390035173,0.4900332225913621,0.0013862320044001142,0.3511141420940875,0.26784026971847547,0.0039325688886015335,0.0039325688886015335,0.001386232004400114,0.5672697946620581,0.9963620310866368,13,0.23427730249532042,True,1.0,0.00423564602790389,0.004589737071506439,1.0,1.0,0.00423564602790389,0.004589737071506439,1.0,1.0,0.001493066809384894,0.0016178840347197165,0.35250037409848756,0.35250037409848756
0.060000000000000005,29.99999910593033,8.940696716308594e-07,0.3695671721078698,0.3695671721078698,0.0038423510147099957,0.36572482109315985,0.7053765612337894,0.0864221494212265,30.587788406207235,0.46677740863787376,0.0038423510147099957,0.36572482109315985,0.2532295907194031,0.01039689481290964,0.01039689481290964,0.0038423510147099957,0.5908752149001755,0.9899162957561395,10,0.6406249511055633,True,1.0,0.012788504102019715,0.014030815929073076,1.0,1.0,0.012788504102019715,0.014030815929073076,1.0,1.0,0.004726211296473319,0.0051853289652735906,0.3695671721078698,0.3695671721078698
0.06999999999999999,29.99999910593033,8.940696716308594e-07,0.37169660189236475,0.37169660189236475,0.0038423510147099957,0.36785425087765483,0.7053765612337894,0.0864221494212265,29.834582587625082,0.46677740863787376,0.0038423510147099957,0.36785425087765483,0.2511001609349081,0.010337331563291119,0.010337331563291119,0.0038423510147099953,0.59431558101415,0.9899162957561395,10,0.6406249511055633,True,1.0,0.012715239451777197,0.01627550649827483,1.0,1.0,0.012715239451777197,0.01627550649827483,1.0,1.0,0.004726211296473319,0.006049550459485855,0.37169660189236475,0.37169660189236475
0.08,29.99999910593033,8.940696716308594e-07,0.3934881751643123,0.3934881751643122,0.006278207889150763,0.3872099672751616,0.7345398439129325,0.1155854321003695,31.73403024984954,0.4534883720930233,0.006278207889150763,0.3872099672751616,0.23174444453740134,0.01595526444099398,0.01595526444099398,0.006278207889150762,0.6255872159328267,0.9835237355220013,12,1.0899413409846632,True,1.0,0.02144285730316188,0.02349965043846179,1.0,1.0,0.02144285730316188,0.02349965043846179,1.0,1.0,0.008437510790529913,0.00924683456802956,0.3934881751643122,0.3934881751643122
0.09,29.99999910593033,8.940696716308594e-07,0.39787781038369446,0.3978778103836944,0.008236902976333175,0.3896409074073613,0.7485945929946789,0.12964018118211595,30.199342309364376,0.446843853820598,0.008236902976333175,0.3896409074073613,0.22931350440520165,0.020702091851741863,0.020702091851741863,0.008236902976333175,0.6295147105686285,0.9783834185943089,14,1.4934813650405094,True,1.0,0.029253823951985468,0.029324621785614888,1.0,1.0,0.029253823951985468,0.029324621785614888,1.0,1.0,0.011639447419366051,0.011667616306390434,0.3978778103836944,0.3978778103836944
0.09999999999999999,29.99999910593033,8.940696716308594e-07,0.4106919116078139,0.4106919116078138,0.008236902976333175,0.40245500863148065,0.7485945929946789,0.12964018118211595,31.918572303491455,0.446843853820598,0.008236902976333175,0.40245500863148065,0.2164994031810823,0.02005616069741087,0.02005616069741087,0.008236902976333175,0.6502175296770573,0.9783834185943089,14,1.4934813650405094,True,1.0,0.028341068061941834,0.031566285460697,1.0,1.0,0.028341068061941834,0.031566285460697,1.0,1.0,0.011639447419366051,0.01296401811821159,0.4106919116078138,0.4106919116078138
0.11,29.99999910593033,8.940696716308594e-07,0.41337005457847836,0.4133700545784784,0.009843047562904102,0.40352700701557415,0.7554838305941165,0.13652941878155336,31.244007119794315,0.4435215946843854,0.009843047562904102,0.40352700701557415,0.2154274047969888,0.023811709275702742,0.023811709275702742,0.009843047562904104,0.6519494801464856,0.974168320358397,16,1.8517027869313025,True,1.0,0.0346985433293874,0.03633121436743952,1.0,1.0,0.0346985433293874,0.03633121436743952,1.0,1.0,0.014343338749862567,0.015018236065970872,0.4133700545784784,0.4133700545784784
0.12,29.99999910593033,8.940696716308594e-07,0.4312664123636175,0.4312664123636175,0.013920699481807422,0.4173457128818101,0.8130735542138896,0.19411914240132666,31.588581721765884,0.41362126245847175,0.013920699481807422,0.4173457128818101,0.20160869893075284,0.03227865440647935,0.03227865440647935,0.013920699481807422,0.6742753665163216,0.9634671023275048,11,2.348437398718673,True,1.0,0.050989500850832856,0.05401370572888219,1.0,1.0,0.050989500850832856,0.05401370572888219,1.0,1.0,0.021990059100150307,0.023294297088159197,0.4312664123636175,0.4312664123636175
0.13,29.99999910593033,8.940696716308594e-07,0.4370028846862603,0.43700288468626036,0.013920699481807422,0.423082185204453,0.8130735542138896,0.19411914240132666,32.36585971815012,0.41362126245847175,0.013920699481807422,0.423082185204453,0.19587222660810993,0.03185493727759161,0.03185493727759161,0.013920699481807422,0.6835433710949529,0.9634671023275048,11,2.348437398718673,True,1.0,0.05032016920423247,0.05774673210747776,1.0,1.0,0.05032016920423247,0.05774673210747776,1.0,1.0,0.02199005910015031,0.02523548851217247,0.43700288468626036,0.43700288468626036
0.14,29.99999910593033,8.940696716308594e-07,0.44026959485718725,0.4402695948571873,0.016103902467361784,0.42416569238982554,0.8130735542138896,0.19411914240132666,31.115439804034107,0.41362126245847175,0.016103902467361784,0.42416569238982554,0.1947887194227374,0.036577366812226716,0.036577366812226716,0.016103902467361784,0.6852939155045155,0.9577375963228835,13,2.852685427585682,True,1.0,0.05882743170228088,0.061727360357467315,1.0,1.0,0.05882743170228088,0.061727360357467315,1.0,1.0,0.02589992952205206,0.02717667993618574,0.4402695948571873,0.4402695948571873
0.15000000000000002,29.99999910593033,8.940696716308594e-07,0.45423583332655704,0.45423583332655704,0.016103902467361784,0.4381319308591953,0.8130735542138896,0.19411914240132666,32.88502452981072,0.41362126245847175,0.016103902467361784,0.4381319308591953,0.18082248095336767,0.03545273464981008,0.03545273464981008,0.016103902467361784,0.7078581596601885,0.9577375963228835,13,2.852685427585682,True,1.0,0.05701868417640271,0.06410298180783489,1.0,1.0,0.05701868417640271,0.06410298180783489,1.0,1.0,0.025899929522052056,0.029117871360199006,0.45423583332655704,0.45423583332655704
0.16,29.99999910593033,8.940696716308594e-07,0.45581106874202676,0.4558110687420267,0.01786885269959124,0.4379422160424355,0.8130735542138896,0.19411914240132666,32.17983870197754,0.41362126245847175,0.01786885269959124,0.4379422160424355,0.18101219577012745,0.039202322903010484,0.039202322903010484,0.01786885269959124,0.7075516511142615,0.9531057352360645,15,3.2763670526037423,True,1.0,0.06379285164026728,0.06814021184244347,1.0,1.0,0.06379285164026728,0.06814021184244347,1.0,1.0,0.029077487884251782,0.031059062784212263,0.4558110687420267,0.4558110687420267
0.17,29.99999910593033,8.940696716308594e-07,0.45864440901818543,0.4586444090181854,0.0192702083754317,0.43937420064275373,0.8130735542138896,0.19411914240132666,30.92762424426318,0.41362126245847175,0.0192702083754317,0.43937420064275373,0.1795802111698092,0.04201557458573016,0.04201557458573016,0.019270208375431697,0.709865205348611,0.9494280763960646,17,3.634588474494564,True,1.0,0.06861478389259139,0.07195172024198176,1.0,1.0,0.06861478389259139,0.07195172024198176,1.0,1.0,0.03146978700832808,0.033000254208225534,0.4586444090181854,0.4586444090181854
0.18000000000000002,29.99999910593033,8.940696716308594e-07,0.4787188603523208,0.4787188603523208,0.026039248938205542,0.4526796114141152,0.8856645417525207,0.2667101299399578,31.94710291821958,0.36710963455149503,0.026039248938205542,0.4526796114141152,0.16627480039844772,0.05439361407035758,0.05439361407035758,0.026039248938205542,0.7313617978559616,0.9316636913129754,10,4.156249846331772,True,1.0,0.09575725416310722,0.10028396072354509,1.0,1.0,0.09575725416310722,0.10028396072354509,1.0,1.0,0.04584080358343021,0.048007823389192406,0.4787188603523208,0.4787188603523208
0.19,29.99999910593033,8.940696716308594e-07,0.48250095184975955,0.4825009518497596,0.026039248938205542,0.456461702911554,0.8856645417525207,0.2667101299399578,32.21067803613347,0.36710963455149503,0.026039248938205542,0.456461702911554,0.16249270890100892,0.05396724884868954,0.05396724884868954,0.026039248938205545,0.7374722502984333,0.9316636913129754,10,4.156249846331772,True,1.0,0.09500665938106596,0.10502554346125118,1.0,1.0,0.09500665938106596,0.10502554346125118,1.0,1.0,0.04584080358343022,0.050674924688591985,0.4825009518497596,0.4825009518497596
0.2,29.99999910593033,8.940696716308594e-07,0.48538600439848445,0.48538600439848445,0.028445719065077178,0.4569402853334073,0.8856645417525207,0.2667101299399578,31.609124209104767,0.36710963455149503,0.028445719065077178,0.4569402853334073,0.16201412647915564,0.05860432482046653,0.05860432482046653,0.028445719065077178,0.7382454613988305,0.9253482524220051,12,4.715429514186686,True,1.0,0.10349588040303416,0.10989609404600731,1.0,1.0,0.10349588040303416,0.10989609404600731,1.0,1.0,0.05023545186053216,0.053342025987991565,0.48538600439848445,0.48538600439848445
0.21000000000000002,29.99999910593033,8.940696716308594e-07,0.49163449553604005,0.4916344955360401,0.028445719065077178,0.4631887764709628,0.8856645417525207,0.2667101299399578,31.245252944702912,0.36710963455149503,0.028445719065077178,0.4631887764709628,0.15576563534160015,0.057859485701999364,0.057859485701999364,0.02844571906507718,0.7483406978464668,0.9253482524220051,12,4.715429514186686,True,1.0,0.10218048635045295,0.11392432344748947,1.0,1.0,0.10218048635045295,0.11392432344748947,1.0,1.0,0.05023545186053217,0.05600912728739115,0.4916344955360401,0.4916344955360401
0.22,29.99999910593033,8.940696716308594e-07,0.5010523719096686,0.5010523719096686,0.030209036602176585,0.47084333530749184,0.8856645417525207,0.2667101299399578,32.65786927959227,0.36710963455149503,0.030209036602176585,0.47084333530749184,0.1481110765050711,0.06029117572488565,0.06029117572488565,0.030209036602176585,0.7607076164602518,0.9207206761115505,14,5.159252740167016,True,1.0,0.10639329822138693,0.11710597908788878,1.0,1.0,0.10639329822138693,0.11710597908788878,1.0,1.0,0.05330861442911865,0.05867622858679072,0.5010523719096686,0.5010523719096686
0.23,29.99999910593033,8.940696716308594e-07,0.5022510642469539,0.5022510642469539,0.031553329925829876,0.47069773432112383,0.8856645417525207,0.2667101299399578,31.85130131943568,0.36710963455149503,0.031553329925829876,0.47069773432112383,0.14825667749143912,0.06282381894628558,0.06282381894628558,0.031553329925829876,0.7604723794483018,0.9171927693063626,16,5.51747416205781,True,1.0,0.11070176422424145,0.12213678427573853,1.0,1.0,0.11070176422424145,0.12213678427573853,1.0,1.0,0.055600078895640635,0.0613433298861903,0.5022510642469539,0.5022510642469539
0.24000000000000002,29.99999910593033,8.940696716308594e-07,0.5037243363128115,0.5037243363128115,0.031553329925829876,0.4721710063869812,0.8856645417525207,0.2667101299399578,30.9158386949049,0.36710963455149503,0.031553329925829876,0.4721710063869812,0.14678340542558177,0.06264007444388262,0.06264007444388262,0.031553329925829876,0.7628526388627924,0.9171927693063626,16,5.51747416205781,True,1.0,0.11037798829142359,0.1270743273079416,1.0,1.0,0.11037798829142359,0.1270743273079416,1.0,1.0,0.055600078895640635,0.06401043118558987,0.5037243363128115,0.5037243363128115
0.25,29.99999910593033,8.940696716308594e-07,0.5108191180432338,0.5108191180432338,0.03259043266921756,0.47822868537401564,0.8856645417525207,0.2667101299399578,31.34135311444651,0.36710963455149503,0.03259043266921756,0.47822868537401564,0.1407257264385473,0.06380033855048321,0.06380033855048321,0.03259043266921756,0.7726395938814908,0.9144710405276069,18,5.8102353808213465,True,1.0,0.1121675588111024,0.13053061275468184,1.0,1.0,0.1121675588111024,0.13053061275468184,1.0,1.0,0.05729733346494988,0.06667753248498945,0.5108191180432338,0.5108191180432338
0.26,29.99999910593033,8.940696716308594e-07,0.5212973392400163,0.5212973392400163,0.03339066182655042,0.4879066774134655,0.8856645417525207,0.2667101299399578,33.53321357494495,0.36710963455149503,0.03339066182655042,0.4879066774134655,0.13104773439909745,0.06405300643818682,0.06405300643818682,0.03339066182655042,0.788275627577589,0.9123709528159516,20,6.051669849405598,True,1.0,0.11228009942874412,0.13302318766001084,1.0,1.0,0.11228009942874412,0.13302318766001084,1.0,1.0,0.05853131708180878,0.06934463378438901,0.5212973392400163,0.5212973392400163
0.27,29.99999910593033,8.940696716308594e-07,0.5220147707476243,0.5220147707476243,0.034024376575346287,0.4879903941722775,0.8856645417525207,0.2667101299399578,33.13789142020938,0.36710963455149503,0.034024376575346287,0.4879903941722775,0.13096401764028542,0.06517895370396688,0.06517895370396688,0.034024376575346287,0.7884108827065844,0.9107078585079704,22,6.252005724549123,True,1.0,0.11392544640421871,0.13794961200169514,1.0,1.0,0.11392544640421871,0.13794961200169514,1.0,1.0,0.059470765787018987,0.07201173508378861,0.5220147707476243,0.5220147707476243
0.28,29.99999910593033,8.940696716308594e-07,0.5338007965845827,0.5338007965845827,0.046108301123643024,0.4876924954609394,0.927887646479627,0.308933234667064,30.598789797673703,0.33056478405315615,0.046108301123643024,0.4876924954609394,0.13126191635162354,0.08637735540796818,0.08637735540796818,0.046108301123643024,0.7879295892451391,0.8789953156445884,11,7.182421629654724,True,1.0,0.1588150945234155,0.16204791424111611,1.0,1.0,0.1588150945234155,0.16204791424111611,1.0,1.0,0.08477562396625499,0.08650130570677793,0.5338007965845827,0.5338007965845827
0.29000000000000004,29.99999910593033,8.940696716308594e-07,0.5357380000865225,0.5357380000865225,0.046108301123643024,0.489629698962879,0.927887646479627,0.308933234667064,29.385872221959836,0.33056478405315615,0.046108301123643024,0.489629698962879,0.12932471284968394,0.08606501893872838,0.08606501893872838,0.046108301123643024,0.7910593892190445,0.8789953156445884,11,7.182421629654724,True,1.0,0.15824082658419525,0.167228455026486,1.0,1.0,0.15824082658419525,0.167228455026486,1.0,1.0,0.08477562396625499,0.08959063805344858,0.5357380000865225,0.5357380000865225
0.3,29.99999910593033,8.940696716308594e-07,0.5458528480692078,0.5458528480692078,0.04744183392991318,0.4984110141392939,0.927887646479627,0.308933234667064,31.285454944222888,0.33056478405315615,0.04744183392991318,0.4984110141392939,0.12054339767326905,0.08691322963271982,0.08691322963271982,0.04744183392991318,0.8052467267819184,0.8754956482882137,13,7.565820052748286,True,1.0,0.15933884232285536,0.16978929527975728,1.0,1.0,0.15933884232285536,0.16978929527975728,1.0,1.0,0.08697556088998101,0.0926799704001192,0.5458528480692078,0.5458528480692078
0.31,29.99999910593033,8.940696716308594e-07,0.5491865565849732,0.5491865565849732,0.0483894465152458,0.5007971100697272,0.927887646479627,0.308933234667064,31.471284974058605,0.33056478405315615,0.0483894465152458,0.5007971100697272,0.11815730174283579,0.08811112714802719,0.08811112714802719,0.0483894465152458,0.8091017698753924,0.8730087737128113,15,7.858581271511877,True,1.0,0.1611270506293911,0.1743839167191484,1.0,1.0,0.1611270506293911,0.1743839167191484,1.0,1.0,0.08848881010784793,0.09576930274678985,0.5491865565849732,0.5491865565849732
0.32,29.99999910593033,8.940696716308594e-07,0.5498525362804234,0.5498525362804234,0.04907063511580442,0.5007819011646186,0.927887646479627,0.308933234667064,30.843774966164087,0.33056478405315615,0.04907063511580442,0.5007819011646186,0.11817251064794432,0.08924326410813993,0.08924326410813993,0.049070635115804416,0.8090771979443773,0.8712210910268657,17,8.08588228714819,True,1.0,0.16279383961081031,0.17979117776232795,1.0,1.0,0.16279383961081031,0.17979117776232795,1.0,1.0,0.0895126056008325,0.09885863509346048,0.5498525362804234,0.5498525362804234
0.33,29.99999910593033,8.940696716308594e-07,0.5509346661430035,0.5509346661430035,0.04957849222479242,0.5013561739182105,0.927887646479627,0.308933234667064,29.733407986656925,0.33056478405315615,0.04957849222479242,0.5013561739182105,0.11759823789435242,0.08998978512621598,0.08998978512621598,0.04957849222479242,0.8100050090119326,0.8698882922103153,19,8.264088150439004,True,1.0,0.1638025519669893,0.18504547581630848,1.0,1.0,0.1638025519669893,0.18504547581630848,1.0,1.0,0.09024450428130523,0.10194796744013113,0.5509346661430035,0.5509346661430035
0.34,29.99999910593033,8.940696716308594e-07,0.5574051651484859,0.5574051651484859,0.05024921705716646,0.5071559480913191,0.927887646479627,0.308933234667064,30.250952581974833,0.33056478405315615,0.05024921705716646,0.5071559480913191,0.1117984637212438,0.09014845968242989,0.09014845968242989,0.05024921705716646,0.8193752858246052,0.868128070197079,23,8.51459196315438,True,1.0,0.1635198164179281,0.18843976761288375,1.0,1.0,0.1635198164179281,0.18843976761288375,1.0,1.0,0.0911467902754853,0.10503729978680178,0.5574051651484859,0.5574051651484859
0.35000000000000003,29.99999910593033,8.940696716308594e-07,0.5664176031288655,0.5664176031288655,0.05048108330096744,0.5159365198278979,0.927887646479627,0.308933234667064,32.81214478703817,0.33056478405315615,0.05048108330096744,0.5159365198278979,0.10301789198466504,0.08912343652830032,0.08912343652830032,0.05048108330096744,0.8335614222653577,0.8675195701881854,25,8.60056917814688,True,1.0,0.1614451334760075,0.19089560694474492,1.0,1.0,0.1614451334760075,0.19089560694474492,1.0,1.0,0.09144536554029993,0.10812663213347241,0.5664176031288655,0.5664176031288655
0.36000000000000004,29.99999910593033,8.940696716308594e-07,0.5666742812727867,0.5666742812727867,0.05079718505672686,0.5158770962160597,0.927887646479627,0.308933234667064,32.42779666440476,0.33056478405315615,0.05079718505672686,0.5158770962160597,0.10307731559650324,0.08964088672355684,0.08964088672355684,0.05079718505672687,0.8334654158217423,0.8666900060479389,29,8.716066239295355,True,1.0,0.16205002946370733,0.19626082946687626,1.0,1.0,0.16205002946370733,0.19626082946687626,1.0,1.0,0.09182958397658027,0.11121596448014306,0.5666742812727867,0.5666742812727867
0.37,29.99999910593033,8.940696716308594e-07,0.5671517723066172,0.5671517723066172,0.05098889997014188,0.5161628723364752,0.927887646479627,0.308933234667064,31.872017050914728,0.33056478405315615,0.05098889997014188,0.5161628723364752,0.10279153947608777,0.08990344817714144,0.08990344817714144,0.05098889997014188,0.8339271236873969,0.8661868775001791,35,8.788181683889768,True,1.0,0.16228014578696995,0.20154269528583477,1.0,1.0,0.16228014578696995,0.20154269528583477,1.0,1.0,0.09203747229325622,0.11430529682681369,0.5671517723066172,0.5671517723066172
0.38,29.99999910593033,8.940696716308594e-07,0.5872056354504529,0.5872056354504529,0.0720288171045912,0.5151768183458617,0.966342845037197,0.3473884332246341,28.223630141598576,0.2807308970099668,0.0720288171045912,0.5151768183458617,0.10377759346670123,0.12266370204253402,0.12266370204253402,0.0720288171045912,0.8323340273756251,0.8109706047320511,10,10.308593412977647,True,1.0,0.22300391479115644,0.22480643348066007,1.0,1.0,0.22300391479115644,0.22480643348066007,1.0,1.0,0.13094915549287967,0.13200760462536096,0.5872056354504529,0.5872056354504529
0.39,29.99999910593033,8.940696716308594e-07,0.5928832051399949,0.5928832051399949,0.07253631564218124,0.5203468894978136,0.966342845037197,0.3473884332246341,28.19915045361133,0.2807308970099668,0.07253631564218124,0.5203468894978136,0.09860752231474934,0.12234503358052377,0.12234503358052377,0.07253631564218124,0.8406869384354425,0.8096387469351819,12,10.51621059130991,True,1.0,0.22210230946368073,0.22851294788425766,1.0,1.0,0.22210230946368073,0.22851294788425766,1.0,1.0,0.13168072910382206,0.1354814889576073,0.5928832051399949,0.5928832051399949
0.4,29.99999910593033,8.940696716308594e-07,0.599820720650472,0.599820720650472,0.07286513388784605,0.5269555867626259,0.966342845037197,0.3473884332246341,30.270594807731626,0.2807308970099668,0.07286513388784605,0.5269555867626259,0.09199882504993706,0.1214781873637641,0.1214781873637641,0.07286513388784605,0.851364133942393,0.8087758101741793,14,10.657909802856757,True,1.0,0.22028516361355224,0.23166150902417026,1.0,1.0,0.22028516361355224,0.23166150902417026,1.0,1.0,0.13213160558728804,0.13895537328985363,0.599820720650472,0.599820720650472
0.41000000000000003,29.99999910593033,8.940696716308594e-07,0.600476829862997,0.600476829862997,0.07321929902269335,0.5272575308403038,0.966342845037197,0.3473884332246341,30.058884233860194,0.2807308970099668,0.07321929902269335,0.5272575308403038,0.09169688097225914,0.12193526108142898,0.12193526108142898,0.07321929902269335,0.8518519632104544,0.8078463541042848,18,10.81794092005666,True,1.0,0.22077767979025797,0.23719359438830673,1.0,1.0,0.22077767979025797,0.23719359438830673,1.0,1.0,0.13257188126496197,0.1424292576221,0.600476829862997,0.600476829862997
0.42000000000000004,29.99999910593033,8.940696716308594e-07,0.6005032761726666,0.6005032761726666,0.07340657021628642,0.5270967059563803,0.966342845037197,0.3473884332246341,29.26862256159642,0.2807308970099668,0.07340657021628642,0.5270967059563803,0.09185770585618269,0.12224174809527492,0.12224174809527492,0.07340657021628642,0.8515921300452741,0.8073548874677496,24,10.882295758059797,True,1.0,0.22111240868818957,0.242968103162178,1.0,1.0,0.22111240868818957,0.242968103162178,1.0,1.0,0.13277872581968744,0.14590314195434634,0.6005032761726666,0.6005032761726666
0.43,29.99999910593033,8.940696716308594e-07,0.6006633264814546,0.6006633264814546,0.07340657021628642,0.5272567562651683,0.966342845037197,0.3473884332246341,28.550304251949346,0.2807308970099668,0.07340657021628642,0.5272567562651683,0.09169765554739462,0.12220917605588634,0.12220917605588634,0.07340657021628642,0.8518507117852756,0.8073548874677496,24,10.882295758059797,True,1.0,0.2210534919744047,0.2486867762705081,1.0,1.0,0.2210534919744047,0.2486867762705081,1.0,1.0,0.13277872581968744,0.14937702628659266,0.6006633264814546,0.6006633264814546
0.44,29.99999910593033,8.940696716308594e-07,0.6002639251901747,0.6002639251901747,0.07340657021628642,0.5268573549738884,0.966342845037197,0.3473884332246341,25.983659675178885,0.2807308970099668,0.07340657021628642,0.5268573549738884,0.09209705683867453,0.12229049112526605,0.12229049112526605,0.07340657021628642,0.8512054279264688,0.8073548874677496,24,10.882295758059797,True,1.0,0.2212005756928016,0.25463950806374547,1.0,1.0,0.2212005756928016,0.25463950806374547,1.0,1.0,0.13277872581968744,0.152850910618839,0.6002639251901747,0.6002639251901747
0.45,29.99999910593033,8.940696716308594e-07,0.6134308938027244,0.6134308938027244,0.07340657021628642,0.540024323586438,0.966342845037197,0.3473884332246341,31.02652868518843,0.2807308970099668,0.07340657021628642,0.540024323586438,0.0789300882261249,0.11966559062787196,0.11966559062787196,0.07340657021628642,0.8724783494232089,0.8073548874677496,24,10.882295758059797,True,1.0,0.2164526227177405,0.25483684719889316,1.0,1.0,0.2164526227177405,0.25483684719889316,1.0,1.0,0.13277872581968744,0.15632479495108534,0.6134308938027244,0.6134308938027244
0.46,29.99999910593033,8.940696716308594e-07,0.6134308938027244,0.6134308938027244,0.07340657021628642,0.540024323586438,0.966342845037197,0.3473884332246341,31.02652868518843,0.2807308970099668,0.07340657021628642,0.540024323586438,0.0789300882261249,0.11966559062787196,0.11966559062787196,0.07340657021628642,0.8724783494232089,0.8073548874677496,24,10.882295758059797,True,1.0,0.2164526227177405,0.2604998882477575,1.0,1.0,0.2164526227177405,0.2604998882477575,1.0,1.0,0.13277872581968744,0.15979867928333172,0.6134308938027244,0.6134308938027244
0.47000000000000003,29.99999910593033,8.940696716308594e-07,0.6134308938027244,0.6134308938027244,0.07340657021628642,0.540024323586438,0.966342845037197,0.3473884332246341,31.02652868518843,0.2807308970099668,0.07340657021628642,0.540024323586438,0.0789300882261249,0.11966559062787196,0.11966559062787196,0.07340657021628642,0.8724783494232089,0.8073548874677496,24,10.882295758059797,True,1.0,0.2164526227177405,0.2661629292966218,1.0,1.0,0.2164526227177405,0.2661629292966218,1.0,1.0,0.13277872581968744,0.16327256361557804,0.6134308938027244,0.6134308938027244
